,0,1,2,3,4,5,6,7,8
24,0.021225888360507532,-0.0463257411705166,-0.13644604105476288,-0.2271874370533646,-0.6951136269132381,0.035121953202440555,0.12162656168969845,0.3175499884238903,0.047345486484365214
25,-0.5407068717427874,-0.7796349734638117,-0.5922151853712019,-0.5603441908951684,-0.4626976069968364,-0.6624007192073611,-0.6128721466070051,-0.3972682051607728,-0.7928525025447124
26,0.009724340639095061,-0.3782360514392767,-0.2893955534298796,-0.3290405672443281,-0.42783520400937614,-0.3619001273248461,-0.2352523558407156,0.11422530745367518,-0.29279181416680256
27,-0.31889130854411835,-0.01880280082803321,0.09355482163468364,0.13140169622271672,0.2926544577314693,-0.21029299279197125,-0.26330467857923834,-0.35476428184196257,0.03685191478431323
28,-0.6212177057926747,-0.8199656187181438,-0.6270801214432877,-0.5886337839056618,0.19968804976490862,-0.7143780214111336,-0.6988815200252124,-0.5545737549946607,-0.8335551571150656
29,-0.5637099671856124,-0.7060587963106383,-0.6627687634107613,-0.6276494061262511,-0.2302815870804346,-0.5951114607233077,-0.5851030301022931,-0.4716363931172607,-0.7544690133115945
30,-0.38790059487259315,-0.5809792951502435,-0.45863543393608813,-0.40766161967960807,0.18806724876908854,-0.354398013922021,-0.4038361348721256,-0.4651445428822839,-0.47722452336199656
31,-0.1956604401004133,0.06594605507802952,-0.2765932629557952,-0.31019143392385334,-0.544043213967577,-0.20324626381348762,-0.11680841585554462,0.11508188289948065,-0.13920921556433652
32,-0.6195746275467586,-0.8510311157383725,-0.6350067066365961,-0.594609563103384,1.966049801129562,-0.7474851590371573,-0.7277942551691785,-0.5687115241790228,-0.887700284628884
33,0.36298616351104945,0.658915542060642,0.28705917695925703,0.3051725520656997,-0.6602512239257778,0.525170101929478,0.4221849596628482,0.10301459847533896,0.7180472334115436
34,-0.6113592363171783,-0.8365883846675645,-0.6489780258622116,-0.6620277954351327,-1.2412912737167823,-0.6313842100749049,-0.6291562480581736,-0.5282934732032918,-0.8952015250230276
35,-0.41747600329908235,-0.425379305689273,-0.1840625780073708,-0.1532248082361671,-1.194808069733502,-0.5911979145795733,-0.5989899012912229,-0.5275275135232103,-0.662073292555893
36,-0.4355498640041591,-0.43491695828320287,-0.5498703661490757,-0.5159143431957919,0.19968804976490862,-0.45355728234597054,-0.44228947638995036,-0.3473440474411727,-0.46325654666234123
37,0.0015089494095147263,0.542828684774524,0.0851625258005214,0.0585197934306392,0.3740000647022099,0.09175590613330462,0.15674773258357508,0.2940411812785307,0.3542544463205765
38,-0.1315803885096867,-0.26460173339159776,-0.05597314317497624,-0.008220336297112728,0.25779205474400907,-0.18016862314538404,-0.24915978646585665,-0.38235934710204295,-0.12768635138315204
